Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,,,awayLeagueId,homeLeagueId
282922460,2008,8,regular,2008-10-18T21:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3967,UNI-Dome,2460,Northern Iowa,fcs,MVFC,23,10,13,0,0,,,,2449,North Dakota State,fcs,MVFC,13,3,3,0,7,,,,,,,,,8,#N/A
282922241,2008,8,regular,2008-10-18T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,fcs,Big South,47,7,23,10,7,,,,2506,Presbyterian,fcs,FCS Independents,21,0,0,7,14,,,,,,,,,8,#N/A
282922634,2008,8,regular,2008-10-18T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3810,Nissan Stadium,2634,Tennessee State,fcs,OVC,37,14,13,7,3,,,,2046,Austin Peay,fcs,OVC,34,12,0,15,7,,,,,,,,,8,#N/A
282920167,2008,8,regular,2008-10-18T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,26695,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,70,21,28,7,14,,1441,1611,21,San Diego State,fbs,Mountain West,7,0,0,7,0,,1226,1056,,,,,,1,#N/A
282922653,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,19316,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,33,16,3,7,7,,1485,1485,2229,Florida International,fbs,Sun Belt,23,9,7,0,7,,1230,1230,,,,,,1,#N/A
282920309,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,23684,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,28,0,7,7,14,,1294,1302,2032,Arkansas State,fbs,Sun Belt,23,3,7,3,10,,1371,1363,,,,,,1,#N/A
282922633,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,98239,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,34,0,6,7,21,,1660,1715,344,Mississippi State,fbs,SEC,3,0,3,0,0,,1426,1371,,,,,,1,#N/A
282922010,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3809,Louis Crews Stadium,2010,Alabama A&M,fcs,SWAC,20,3,10,7,0,,,,2016,Alcorn State,fcs,SWAC,13,0,7,0,6,,,,,,,,,8,#N/A
282922571,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3685,Coughlin-Alumni Stadium,2571,South Dakota State,fcs,MVFC,28,7,0,7,14,,,,13,Cal Poly,fcs,Great West,42,10,10,7,15,,,,,,,,,8,#N/A
282922433,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,10388,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,35,21,14,0,0,,1255,1245,249,North Texas,fbs,Sun Belt,23,0,6,3,14,,801,811,,,,,,1,#N/A
282920098,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,14171,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,FBS Independents,20,3,14,3,0,,1218,1213,2226,Florida Atlantic,fbs,Sun Belt,24,0,21,0,3,,1247,1252,,,,,,1,#N/A
282920324,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3654,Brooks Stadium (SC),324,Coastal Carolina,fcs,Big South,35,14,14,0,7,,,,2428,North Carolina Central,fcs,FCS Independents,10,0,3,0,7,,,,,,,,,8,#N/A
282922582,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3599,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,49,8,13,14,14,,,,50,Florida A&M,fcs,MEAC,52,14,17,7,14,,,,,,,,,8,#N/A
282922348,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,12400,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Western Athletic,46,9,24,10,3,,1203,1253,70,Idaho,fbs,Western Athletic,14,7,7,0,0,,897,847,,,,,,1,#N/A
282920264,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,63996,3765,Husky Stadium,264,Washington,fbs,Pac-10,13,3,3,0,7,,1343,1332,204,Oregon State,fbs,Pac-10,34,7,10,7,10,,1749,1760,,,,,,1,#N/A
282920096,2008,8,regular,2008-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,70534,3683,Kroger Field,96,Kentucky,fbs,SEC,21,0,0,7,14,,1684,1678,8,Arkansas,fbs,SEC,20,7,7,3,3,,1471,1477,,,,,,1,#N/A
282920038,2008,8,regular,2008-10-18T23:10:00.000Z,FALSE,TRUE,FALSE,TRUE,52099,3726,Folsom Field,38,Colorado,fbs,Big 12,14,0,14,0,0,,1502,1503,2306,Kansas State,fbs,Big 12,13,6,0,7,0,,1518,1517,,,,,,1,#N/A
282920251,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,98383,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,56,14,21,7,14,,2022,2081,142,Missouri,fbs,Big 12,31,0,3,14,14,,1984,1925,,,,,,1,#N/A
282922640,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,453,Robertson Stadium,2640,Texas Southern,fcs,SWAC,14,7,0,7,0,,,,2296,Jackson State,fcs,SWAC,30,3,13,7,7,,,,,,,,,8,#N/A
282920103,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,44127,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,28,7,21,0,0,,1700,1706,259,Virginia Tech,fbs,ACC,23,10,7,3,3,,1723,1717,,,,,,1,#N/A
282920166,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,20607,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Western Athletic,14,0,7,0,7,,1182,1161,23,San José State,fbs,Western Athletic,31,14,7,0,10,,1384,1405,,,,,,1,#N/A
282920356,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,62870,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,55,14,14,13,14,,1627,1712,84,Indiana,fbs,Big Ten,13,7,0,3,3,,1349,1264,,,,,,1,#N/A
282920202,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,21873,3674,Chapman Stadium,202,Tulsa,fbs,Conference USA,77,28,21,21,7,,1796,1871,2638,UTEP,fbs,Conference USA,35,28,0,7,0,,1435,1360,,,,,,1,#N/A
282922567,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,18972,3735,Gerald J. Ford Stadium,2567,SMU,fbs,Conference USA,38,14,7,14,3,,1177,1190,248,Houston,fbs,Conference USA,44,0,14,9,21,,1522,1509,,,,,,1,#N/A
282922579,2008,8,regular,2008-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,82477,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,17,0,17,0,0,,1656,1655,99,LSU,fbs,SEC,24,3,7,7,7,,1811,1812,,,,,,1,#N/A
282920304,2008,8,regular,2008-10-19T00:35:00.000Z,FALSE,TRUE,FALSE,TRUE,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,30,9,7,0,14,,,,2464,Northern Arizona,fcs,Big Sky,52,21,10,7,14,,,,,,,,,8,#N/A
282920302,2008,8,regular,2008-10-19T01:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3603,Aggie Stadium,302,UC Davis,fcs,Great West,55,21,20,7,7,,,,314,Iona,fcs,FCS Independents,24,0,10,0,14,,,,,,,,,8,#N/A
282920012,2008,8,regular,2008-10-19T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,48372,3619,Arizona Stadium,12,Arizona,fbs,Pac-10,42,0,14,28,0,,1789,1823,25,California,fbs,Pac-10,27,7,17,3,0,,1820,1786,,,,,,1,#N/A
282922439,2008,8,regular,2008-10-19T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,21055,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,28,0,14,7,7,,1259,1274,2005,Air Force,fbs,Mountain West,29,7,10,3,9,,1614,1599,,,,,,1,#N/A
282950218,2008,9,regular,2008-10-22T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,18824,3806,Lincoln Financial Field,218,Temple,fbs,Mid-American,14,0,0,0,14,,1305,1309,195,Ohio,fbs,Mid-American,10,3,7,0,0,,1325,1321,,,,,,1,#N/A
282972630,2008,9,regular,2008-10-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3748,Graham Stadium,2630,UT Martin,fcs,OVC,31,7,9,8,7,,,,55,Jacksonville State,fcs,OVC,30,10,0,14,6,,,,,,,,,8,#N/A
282970277,2008,9,regular,2008-10-23T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,60765,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big East,34,0,10,10,14,,1775,1803,2,Auburn,fbs,SEC,17,3,14,0,0,,1682,1654,,,,,,1,#N/A
282972005,2008,9,regular,2008-10-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,25101,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,23,7,3,7,6,,1599,1625,167,New Mexico,fbs,Mountain West,10,10,0,0,0,,1611,1585,,,,,,1,#N/A
282980023,2008,9,regular,2008-10-25T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,26258,3935,CEFCU Stadium,23,San José State,fbs,Western Athletic,16,6,3,7,0,,1405,1404,68,Boise State,fbs,Western Athletic,33,6,14,3,10,,1821,1822,,,,,,1,#N/A
282990275,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,81241,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,27,3,7,7,10,,1611,1636,356,Illinois,fbs,Big Ten,17,0,10,7,0,,1712,1687,,,,,,1,#N/A
282990311,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3607,Alfond Stadium,311,Maine,fcs,CAA,20,7,7,6,0,,,,111,Northeastern,fcs,CAA,0,0,0,0,0,,,,,,,,,8,#N/A
282990160,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3688,Wildcat Stadium,160,New Hampshire,fcs,CAA,42,7,28,0,7,,,,119,Towson,fcs,CAA,14,7,0,0,7,,,,,,,,,8,#N/A
282990084,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,30698,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,21,7,7,7,0,,1264,1268,77,Northwestern,fbs,Big Ten,19,3,6,10,0,,1512,1508,,,,,,1,#N/A
282992050,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,20948,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,38,3,7,14,14,,1640,1642,2199,Eastern Michigan,fbs,Mid-American,16,0,0,7,9,,1113,1111,,,,,,1,#N/A
282992649,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,21422,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,23,6,7,10,0,,1213,1222,2117,Central Michigan,fbs,Mid-American,24,7,10,0,7,,1431,1422,,,,,,1,#N/A
282990041,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,40000,3892,Pratt & Whitney Stadium,41,UConn,fbs,Big East,40,10,0,10,20,,1544,1620,2132,Cincinnati,fbs,Big East,16,10,3,3,0,,1681,1605,,,,,,1,#N/A
282990153,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,48000,3787,Kenan Stadium,153,North Carolina,fbs,ACC,45,0,24,7,14,,1625,1684,103,Boston College,fbs,ACC,24,10,7,0,7,,1706,1647,,,,,,1,#N/A
282992305,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,50125,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,21,14,0,0,7,,1803,1686,2641,Texas Tech,fbs,Big 12,63,14,21,21,7,,1875,1992,,,,,,1,#N/A
282992390,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,41208,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,16,3,0,10,3,,1528,1537,154,Wake Forest,fbs,ACC,10,7,3,0,0,,1561,1552,,,,,,1,#N/A
282992509,2008,9,regular,2008-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,54215,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,6,6,0,0,0,,1476,1463,135,Minnesota,fbs,Big Ten,17,7,3,0,7,,1589,1602,,,,,,1,#N/A
282990043,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3997,Yale Bowl,43,Yale,fcs,Ivy,7,7,0,0,0,,,,219,Pennsylvania,fcs,Ivy,9,0,0,3,6,,,,,,,,,8,#N/A
282990057,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,90589,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,63,28,14,14,7,,2046,2174,96,Kentucky,fbs,SEC,5,0,3,0,2,,1678,1550,,,,,,1,#N/A
282992306,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,47054,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,35,14,14,7,0,,1517,1511,201,Oklahoma,fbs,Big 12,58,28,27,0,3,,2027,2033,,,,,,1,#N/A
282990225,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3656,Brown Stadium,225,Brown,fcs,Ivy,27,0,13,0,14,,,,172,Cornell,fcs,Ivy,7,7,0,0,0,,,,,,,,,8,#N/A
282990158,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,85104,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,32,7,10,7,8,,1640,1642,239,Baylor,fbs,Big 12,20,14,6,0,0,,1372,1370,,,,,,1,#N/A
282990163,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3881,Princeton University Stadium,163,Princeton,fcs,Ivy,20,14,0,3,3,,,,108,Harvard,fcs,Ivy,24,3,7,7,7,,,,,,,,,8,#N/A
282992368,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,36,Leonidoff Field,2368,Marist,fcs,FCS Independents,28,14,7,7,0,,,,314,Iona,fcs,FCS Independents,7,7,0,0,0,,,,,,,,,8,#N/A
282992415,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3762,Hughes Stadium,2415,Morgan State,fcs,MEAC,20,7,3,0,10,,,,2169,Delaware State,fcs,MEAC,3,3,0,0,0,,,,,,,,,8,#N/A
282992230,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3681,Coffey Field,2230,Fordham,fcs,Patriot,13,3,3,7,0,,,,322,Lafayette,fcs,Patriot,48,14,14,13,7,,,,,,,,,8,#N/A
282992717,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3704,E. J. Whitmire Stadium,2717,Western Carolina,fcs,Southern,31,6,18,0,7,,,,290,Georgia Southern,fcs,Southern,38,0,0,3,28,,,,,,,,,8,#N/A
282992083,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,fcs,Patriot,28,14,7,0,7,,,,2142,Colgate,fcs,Patriot,52,10,21,7,14,,,,,,,,,8,#N/A
282992729,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3998,Zable Stadium,2729,William & Mary,fcs,CAA,34,7,0,14,13,,,,227,Rhode Island,fcs,CAA,24,7,3,7,7,,,,,,,,,8,#N/A
282990113,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,113,Massachusetts,fcs,CAA,42,21,14,7,0,,,,2803,Bryant,fcs,FCS Independents,7,7,0,0,0,,,,,,,,,8,#N/A
282992184,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,fcs,NEC,17,14,3,0,0,,,,2529,Sacred Heart,fcs,NEC,29,0,15,14,0,,,,,,,,,8,#N/A
282992405,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3790,Kessler Field,2405,Monmouth,fcs,NEC,30,14,7,6,3,,,,2115,Central Connecticut,fcs,NEC,20,6,0,7,7,,,,,,,,,8,#N/A
282990294,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3691,D. B. Milne Field,294,Jacksonville,fcs,Pioneer,30,10,7,0,13,,,,301,San Diego,fcs,Pioneer,29,0,3,20,6,,,,,,,,,8,#N/A
282992086,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3664,Butler Bowl,2086,Butler,fcs,Pioneer,31,3,0,14,14,,,,2413,Morehead State,fcs,Pioneer,21,14,7,0,0,,,,,,,,,8,#N/A
282992168,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3988,Welcome Stadium,2168,Dayton,fcs,Pioneer,43,21,13,3,6,,,,2674,Valparaiso,fcs,Pioneer,7,7,0,0,0,,,,,,,,,8,#N/A
282992681,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3979,Wagner College Stadium,2681,Wagner,fcs,NEC,3,0,3,0,0,,,,2523,Robert Morris,fcs,NEC,35,7,14,14,0,,,,,,,,,8,#N/A
282990107,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,35,14,7,0,14,,,,2329,Lehigh,fcs,Patriot,21,0,14,7,0,,,,,,,,,8,#N/A
282992450,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,fcs,MEAC,28,14,0,7,7,,,,50,Florida A&M,fcs,MEAC,31,0,14,7,10,,,,,,,,,8,#N/A
282990349,2008,9,regular,2008-10-25T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,27383,3841,Michie Stadium,349,Army,fbs,FBS Independents,14,7,0,0,7,,1255,1264,2348,Louisiana Tech,fbs,Western Athletic,7,0,0,7,0,,1253,1244,,,,,,1,#N/A
282992241,2008,9,regular,2008-10-25T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,fcs,Big South,34,0,24,10,0,,,,2678,VMI,fcs,Big South,27,0,6,7,14,,,,,,,,,8,#N/A
282992448,2008,9,regular,2008-10-25T17:30:00.000Z,FALSE,TRUE,TRUE,TRUE,,3601,Aggie Memorial Stadium,2448,North Carolina A&T,fcs,MEAC,21,7,7,0,7,,,,47,Howard,fcs,MEAC,20,0,6,14,0,,,,,,,,,8,#N/A
282992569,2008,9,regular,2008-10-25T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3864,Oliver C. Dawson Stadium,2569,South Carolina State,fcs,MEAC,35,0,0,21,14,,,,2261,Hampton,fcs,MEAC,13,0,0,7,6,,,,,,,,,8,#N/A
282992181,2008,9,regular,2008-10-25T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3701,Drake Stadium,2181,Drake,fcs,Pioneer,20,0,14,6,0,,,,2166,Davidson,fcs,Pioneer,17,0,10,0,7,,,,,,,,,8,#N/A
282992736,2008,9,regular,2008-10-25T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3649,Bowman Gray Stadium,2736,Winston-Salem,fcs,FCS Independents,6,6,0,0,0,,,,2065,Bethune-Cookman,fcs,MEAC,27,0,0,6,21,,,,,,,,,8,#N/A
282992546,2008,9,regular,2008-10-25T18:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3758,Houck Stadium,2546,Southeast Missouri State,fcs,OVC,27,0,3,0,17,,,,2634,Tennessee State,fcs,OVC,20,3,14,0,3,,,,,,,,,8,#N/A
282990252,2008,9,regular,2008-10-25T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,64081,3801,LaVell Edwards Stadium,252,BYU,fbs,Mountain West,42,14,7,7,14,,1816,1798,2439,UNLV,fbs,Mountain West,35,7,14,7,7,,1274,1292,,,,,,1,#N/A
282990282,2008,9,regular,2008-10-25T18:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3829,Memorial Stadium,282,Indiana State,fcs,MVFC,9,0,0,7,2,,,,2571,South Dakota State,fcs,MVFC,49,7,9,13,20,,,,,,,,,8,#N/A
282992458,2008,9,regular,2008-10-25T18:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3856,Nottingham Field,2458,Northern Colorado,fcs,Big Sky,20,3,0,3,14,,,,149,Montana,fcs,Big Sky,41,3,21,17,0,,,,,,,,,8,#N/A
282992287,2008,9,regular,2008-10-25T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3744,Hancock Stadium,2287,Illinois State,fcs,MVFC,7,0,0,7,0,,,,2449,North Dakota State,fcs,MVFC,25,8,10,0,7,,,,,,,,,8,#N/A
282992623,2008,9,regular,2008-10-25T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3878,Plaster Sports Complex,2623,Missouri State,fcs,MVFC,17,0,0,7,10,,,,79,Southern Illinois,fcs,MVFC,23,0,3,0,20,,,,,,,,,8,#N/A
282992198,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,fcs,OVC,20,7,10,0,3,,,,2197,Eastern Illinois,fcs,OVC,7,0,0,7,0,,,,,,,,,8,#N/A
282990238,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,38270,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,7,0,0,0,7,,1562,1546,150,Duke,fbs,ACC,10,0,7,3,0,,1377,1393,,,,,,1,#N/A
282990257,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,257,Richmond,fcs,CAA,48,7,17,17,7,,,,46,Georgetown,fcs,Patriot,0,0,0,0,0,,,,,,,,,8,#N/A
282992210,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3894,Rhodes Stadium,2210,Elon,fcs,Southern,20,0,13,7,0,,,,2747,Wofford,fcs,Southern,55,14,20,7,14,,,,,,,,,8,#N/A
282990328,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,14071,3905,Maverik Stadium,328,Utah State,fbs,Western Athletic,28,7,6,0,15,,1095,1114,278,Fresno State,fbs,Western Athletic,30,7,7,7,9,,1533,1514,,,,,,1,#N/A
282992016,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3771,Jack Spinks Stadium,2016,Alcorn State,fcs,SWAC,29,14,0,3,12,,,,2640,Texas Southern,fcs,SWAC,30,7,10,3,10,,,,,,,,,8,#N/A
282992535,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3925,Seibert Stadium,2535,Samford,fcs,Southern,28,7,14,7,0,,,,2643,The Citadel,fcs,Southern,10,0,7,0,3,,,,,,,,,8,#N/A
282992275,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,2275,Hofstra,fcs,CAA,0,0,0,0,0,,,,48,Delaware,fcs,CAA,17,7,3,0,7,,,,,,,,,8,#N/A
282992655,2008,9,regular,2008-10-25T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,17841,3493,Caesars Superdome,2655,Tulane,fbs,Conference USA,17,0,0,10,7,,1231,1184,242,Rice,fbs,Conference USA,42,21,14,7,0,,1395,1442,,,,,,1,#N/A
282990130,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,110146,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,21,7,7,7,0,,1506,1484,127,Michigan State,fbs,Big Ten,35,7,7,7,14,,1612,1634,,,,,,1,#N/A
282990193,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,14460,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,21,7,0,0,14,,1258,1152,2309,Kent State,fbs,Mid-American,54,3,28,16,7,,1179,1285,,,,,,1,#N/A
282990120,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,45018,3665,SECU Stadium,120,Maryland,fbs,ACC,27,7,10,7,3,,1589,1587,152,NC State,fbs,ACC,24,7,10,7,0,,1310,1312,,,,,,1,#N/A
282992335,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3992,Williams Stadium (VA),2335,Liberty,fcs,Big South,42,14,21,0,7,,,,2127,Charleston Southern,fcs,Big South,0,0,0,0,0,,,,,,,,,8,#N/A
282990052,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,81876,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,30,0,10,14,6,,1584,1611,259,Virginia Tech,fbs,ACC,20,10,3,0,7,,1717,1690,,,,,,1,#N/A
282990059,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,47416,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,17,14,0,0,3,,1698,1669,258,Virginia,fbs,ACC,24,3,7,7,7,,1511,1540,,,,,,1,#N/A
282992029,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3740,Golden Lion Stadium,2029,Arkansas-Pine Bluff,fcs,SWAC,42,7,7,14,14,,,,2876,Lincoln (MO),,,0,0,0,0,0,,,,,,,,,8,#N/A
282990251,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,98518,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,28,7,14,7,0,,2081,2077,197,Oklahoma State,fbs,Big 12,24,0,14,7,3,,1850,1854,,,,,,1,#N/A
282992426,2008,9,regular,2008-10-25T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,31698,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,FBS Independents,34,20,7,0,7,,1467,1506,2567,SMU,fbs,Conference USA,7,0,0,7,0,,1190,1151,,,,,,1,#N/A
