Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
63313,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,84,Indiana,fbs,Big Ten,45,,,1505,1514,2294,Iowa,fbs,Big Ten,33,,,1329,1320,,,,1,1
63314,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,239,Baylor,fbs,Big 12,17,,,1259,1249,66,Iowa State,fbs,Big 12,31,,,1491,1501,,,,1,1
63315,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,38,Colorado,fbs,Big 12,21,,,1675,1663,2306,Kansas State,fbs,Big 12,44,,,2118,2130,,,,1,1
63316,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,99,LSU,fbs,SEC,38,,,1528,1563,2633,Tennessee,fbs,SEC,31,,,1934,1899,,,,1,1
63317,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,97,Louisville,fbs,Conference USA,41,,,1521,1555,41,UConn,fbs,FBS Independents,22,,,1428,1394,,,,1,1
63318,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,276,Marshall,fbs,Mid-American,47,,,1764,1757,2084,Buffalo,fbs,Mid-American,14,,,862,869,,,,1,1
63319,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,164,Rutgers,fbs,Big East,6,,,1231,1140,2390,Miami,fbs,Big East,64,,,1878,1969,,,,1,1
63320,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,130,Michigan,fbs,Big Ten,13,,,1842,1843,275,Wisconsin,fbs,Big Ten,10,,,1811,1810,,,,1,1
63321,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,135,Minnesota,fbs,Big Ten,44,,,1672,1781,356,Illinois,fbs,Big Ten,10,,,1776,1667,,,,1,1
63322,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,145,Ole Miss,fbs,SEC,35,,,1654,1681,96,Kentucky,fbs,SEC,17,,,1515,1488,,,,1,1
63323,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,344,Mississippi State,fbs,SEC,47,,,1687,1724,57,Florida,fbs,SEC,35,,,1863,1826,,,,1,1
63324,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,158,Nebraska,fbs,Big 12,42,,,1960,1941,142,Missouri,fbs,Big 12,24,,,1258,1277,,,,1,1
63325,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2439,UNLV,fbs,Mountain West,34,,,1323,1407,2005,Air Force,fbs,Mountain West,13,,,1620,1536,,,,1,1
63326,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,167,New Mexico,fbs,Mountain West,45,,,1288,1394,2751,Wyoming,fbs,Mountain West,10,,,1344,1238,,,,1,1
63327,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2050,Ball State,fbs,Mid-American,14,,,1057,1008,2459,Northern Illinois,fbs,Mid-American,43,,,1315,1364,,,,1,1
63328,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,127,Michigan State,fbs,Big Ten,17,,,1731,1645,77,Northwestern,fbs,Big Ten,37,,,1443,1529,,,,1,1
63329,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,201,Oklahoma,fbs,Big 12,34,,,1845,1845,2305,Kansas,fbs,Big 12,16,,,1392,1392,,,,1,1
63330,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2483,Oregon,fbs,Pac-10,23,,,1810,1811,264,Washington,fbs,Pac-10,16,,,1658,1657,,,,1,1
63331,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,204,Oregon State,fbs,Pac-10,31,,,1666,1686,30,USC,fbs,Pac-10,21,,,1703,1683,,,,1,1
63332,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,213,Penn State,fbs,Big Ten,22,,,1646,1649,2509,Purdue,fbs,Big Ten,20,,,1838,1835,,,,1,1
63333,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2032,Arkansas State,fbs,Big West,27,,,,,257,Richmond,,,30,,,,,,,,1,#N/A
63334,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,23,San José State,fbs,Western Athletic,29,,,1243,1277,242,Rice,fbs,Western Athletic,16,,,1339,1305,,,,1,1
63335,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,58,South Florida,fbs,FBS Independents,20,,,1401,1425,2653,Troy,,,10,,,1491,1467,,,,1,#N/A
63336,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2572,Southern Miss,fbs,Conference USA,24,,,1779,1804,235,Memphis,fbs,Conference USA,3,,,1528,1503,,,,1,1
63337,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,183,Syracuse,fbs,Big East,42,,,1644,1704,252,BYU,fbs,Mountain West,14,,,1532,1472,,,,1,1
63338,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,251,Texas,fbs,Big 12,42,,,1868,1925,197,Oklahoma State,fbs,Big 12,7,,,1538,1481,,,,1,1
63339,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,245,Texas A&M,fbs,Big 12,33,,,1751,1772,2641,Texas Tech,fbs,Big 12,15,,,1545,1524,,,,1,1
63340,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2426,Navy,fbs,FBS Independents,0,,,1280,1270,2628,TCU,fbs,Western Athletic,24,,,1774,1784,,,,1,1
63341,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2433,UL Monroe,fbs,FBS Independents,7,,,1000,995,326,Texas State,,,27,,,1441,1446,,,,1,#N/A
63342,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2638,UTEP,fbs,Western Athletic,41,,,1376,1382,166,New Mexico State,fbs,Big West,31,,,1214,1208,,,,1,1
63343,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2649,Toledo,fbs,Mid-American,41,,,1597,1655,2117,Central Michigan,fbs,Mid-American,0,,,1127,1069,,,,1,1
63344,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2655,Tulane,fbs,Conference USA,24,,,1319,1325,2132,Cincinnati,fbs,Conference USA,19,,,1349,1343,,,,1,1
63345,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,62,Hawai'i,fbs,Western Athletic,14,,,1298,1277,202,Tulsa,fbs,Western Athletic,24,,,1296,1317,,,,1,1
63346,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,26,UCLA,fbs,Pac-10,38,,,1486,1500,9,Arizona State,fbs,Pac-10,31,,,1559,1545,,,,1,1
63347,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,328,Utah State,fbs,Big West,14,,,1277,1252,254,Utah,fbs,Mountain West,35,,,1545,1570,,,,1,1
63348,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,154,Wake Forest,fbs,ACC,10,,,1385,1354,258,Virginia,fbs,ACC,27,,,1486,1517,,,,1,1
63349,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,103,Boston College,fbs,Big East,34,,,1632,1635,259,Virginia Tech,fbs,Big East,48,,,2013,2010,,,,1,1
63350,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,25,California,fbs,Pac-10,17,,,1461,1454,265,Washington State,fbs,Pac-10,21,,,1457,1464,,,,1,1
63351,2000,6,regular,2000-09-30T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2711,Western Michigan,fbs,Mid-American,23,,,1509,1531,195,Ohio,fbs,Mid-American,10,,,1465,1443,,,,1,1
63352,2000,7,regular,2000-10-05T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,242,Rice,fbs,Western Athletic,24,,,1305,1314,278,Fresno State,fbs,Western Athletic,27,,,1546,1537,,,,1,1
63353,2000,7,regular,2000-10-05T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,249,North Texas,fbs,Big West,41,,,,,2535,Samford,,,6,,,,,,,,1,#N/A
63354,2000,7,regular,2000-10-05T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,276,Marshall,fbs,Mid-American,10,,,1757,1679,2711,Western Michigan,fbs,Mid-American,30,,,1531,1609,,,,1,1
63355,2000,7,regular,2000-10-06T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,252,BYU,fbs,Mountain West,38,,,1472,1508,328,Utah State,fbs,Big West,14,,,1252,1216,,,,1,1
63356,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2005,Air Force,fbs,Mountain West,27,,,1536,1542,2426,Navy,fbs,FBS Independents,13,,,1270,1264,,,,1,1
63357,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,189,Bowling Green,fbs,Mid-American,21,,,1270,1273,2006,Akron,fbs,Mid-American,27,,,1460,1457,,,,1,1
63358,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,30,USC,fbs,Pac-10,15,,,1683,1643,12,Arizona,fbs,Pac-10,31,,,1661,1701,,,,1,1
63359,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,9,Arizona State,fbs,Pac-10,30,,,1545,1582,25,California,fbs,Pac-10,10,,,1454,1417,,,,1,1
63360,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,8,Arkansas,fbs,SEC,52,,,1608,1665,2433,UL Monroe,fbs,FBS Independents,6,,,995,938,,,,1,1
63361,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,193,Miami (OH),fbs,Mid-American,10,,,1538,1486,2050,Ball State,fbs,Mid-American,15,,,1008,1060,,,,1,1
63362,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,103,Boston College,fbs,Big East,55,,,1635,1760,41,UConn,fbs,FBS Independents,3,,,1394,1269,,,,1,1
63363,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2132,Cincinnati,fbs,Conference USA,48,,,1343,1381,248,Houston,fbs,Conference USA,31,,,1354,1316,,,,1,1
63364,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,228,Clemson,fbs,ACC,34,,,1872,1865,152,NC State,fbs,ACC,27,,,1568,1575,,,,1,1
63365,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,245,Texas A&M,fbs,Big 12,19,,,1772,1750,38,Colorado,fbs,Big 12,26,,,1663,1685,,,,1,1
63366,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,36,Colorado State,fbs,Mountain West,17,,,1643,1641,167,New Mexico,fbs,Mountain West,14,,,1394,1396,,,,1,1
63367,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,57,Florida,fbs,SEC,41,,,1826,1881,99,LSU,fbs,SEC,9,,,1563,1508,,,,1,1
63368,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,61,Georgia,fbs,SEC,21,,,1768,1798,2633,Tennessee,fbs,SEC,10,,,1899,1869,,,,1,1
63369,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2294,Iowa,fbs,Big Ten,21,,,1320,1340,127,Michigan State,fbs,Big Ten,16,,,1645,1625,,,,1,1
63370,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2305,Kansas,fbs,Big 12,13,,,1392,1368,2306,Kansas State,fbs,Big 12,52,,,2130,2154,,,,1,1
63371,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2117,Central Michigan,fbs,Mid-American,21,,,1069,1066,2309,Kent State,fbs,Mid-American,24,,,1101,1104,,,,1,1
63372,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,5,UAB,fbs,Conference USA,17,,,1494,1447,97,Louisville,fbs,Conference USA,38,,,1555,1602,,,,1,1
63373,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,235,Memphis,fbs,Conference USA,17,,,1503,1523,151,East Carolina,fbs,Conference USA,10,,,1685,1665,,,,1,1
63374,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2390,Miami,fbs,Big East,27,,,1969,1972,52,Florida State,fbs,ACC,24,,,2150,2147,,,,1,1
63375,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2393,Middle Tennessee,fbs,FBS Independents,49,,,1086,1184,2348,Louisiana Tech,fbs,FBS Independents,21,,,1279,1181,,,,1,1
63376,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,135,Minnesota,fbs,Big Ten,25,,,1781,1787,213,Penn State,fbs,Big Ten,16,,,1649,1643,,,,1,1
63377,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,145,Ole Miss,fbs,SEC,35,,,1681,1683,2032,Arkansas State,fbs,Big West,10,,,1084,1082,,,,1,1
63378,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,344,Mississippi State,fbs,SEC,17,,,1724,1734,2,Auburn,fbs,SEC,10,,,1731,1721,,,,1,1
63379,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,142,Missouri,fbs,Big 12,24,,,1277,1324,197,Oklahoma State,fbs,Big 12,10,,,1481,1434,,,,1,1
63380,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,66,Iowa State,fbs,Big 12,27,,,1501,1491,158,Nebraska,fbs,Big 12,49,,,1941,1951,,,,1,1
63381,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2439,UNLV,fbs,Mountain West,38,,,1407,1463,2440,Nevada,fbs,Western Athletic,7,,,1182,1126,,,,1,1
63382,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,166,New Mexico State,fbs,Big West,42,,,1208,1258,349,Army,fbs,Conference USA,23,,,1271,1221,,,,1,1
63383,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2459,Northern Illinois,fbs,Mid-American,40,,,1364,1422,2116,UCF,fbs,FBS Independents,20,,,1467,1409,,,,1,1
63384,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,77,Northwestern,fbs,Big Ten,52,,,1529,1571,84,Indiana,fbs,Big Ten,33,,,1514,1472,,,,1,1
63385,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,87,Notre Dame,fbs,FBS Independents,20,,,1652,1651,24,Stanford,fbs,Pac-10,14,,,1489,1490,,,,1,1
63386,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,195,Ohio,fbs,Mid-American,42,,,1443,1441,2084,Buffalo,fbs,Mid-American,20,,,869,871,,,,1,1
63387,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,275,Wisconsin,fbs,Big Ten,7,,,1810,1776,194,Ohio State,fbs,Big Ten,23,,,1846,1880,,,,1,1
63388,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,201,Oklahoma,fbs,Big 12,63,,,1845,2010,251,Texas,fbs,Big 12,14,,,1925,1760,,,,1,1
63389,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2509,Purdue,fbs,Big Ten,32,,,1835,1836,130,Michigan,fbs,Big Ten,31,,,1843,1842,,,,1,1
63390,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2751,Wyoming,fbs,Mountain West,0,,,1238,1159,21,San Diego State,fbs,Mountain West,34,,,1383,1462,,,,1,1
63391,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2567,SMU,fbs,Western Athletic,10,,,1239,1177,23,San José State,fbs,Western Athletic,35,,,1277,1339,,,,1,1
63392,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,96,Kentucky,fbs,SEC,17,,,1488,1488,2579,South Carolina,fbs,SEC,20,,,1556,1556,,,,1,1
63393,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2572,Southern Miss,fbs,Conference USA,41,,,1804,1852,58,South Florida,fbs,FBS Independents,7,,,1425,1377,,,,1,1
63394,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,183,Syracuse,fbs,Big East,24,,,1704,1705,221,Pittsburgh,fbs,Big East,17,,,1554,1553,,,,1,1
63395,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2628,TCU,fbs,Western Athletic,41,,,1784,1783,62,Hawai'i,fbs,Western Athletic,21,,,1277,1278,,,,1,1
63396,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2641,Texas Tech,fbs,Big 12,28,,,1524,1566,239,Baylor,fbs,Big 12,0,,,1249,1207,,,,1,1
63397,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,202,Tulsa,fbs,Western Athletic,7,,,1317,1231,2638,UTEP,fbs,Western Athletic,40,,,1382,1468,,,,1,1
63398,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2199,Eastern Michigan,fbs,Mid-American,14,,,1193,1169,2649,Toledo,fbs,Mid-American,42,,,1655,1679,,,,1,1
63399,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,309,Louisiana,fbs,FBS Independents,37,,,952,967,2655,Tulane,fbs,Conference USA,38,,,1325,1310,,,,1,1
63400,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,154,Wake Forest,fbs,ACC,10,,,1354,1341,238,Vanderbilt,fbs,SEC,17,,,1355,1368,,,,1,1
63401,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,258,Virginia,fbs,ACC,31,,,1517,1522,120,Maryland,fbs,ACC,23,,,1402,1397,,,,1,1
63402,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,259,Virginia Tech,fbs,Big East,35,,,2010,2001,218,Temple,fbs,Big East,13,,,1346,1355,,,,1,1
63403,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,264,Washington,fbs,Pac-10,33,,,1657,1658,204,Oregon State,fbs,Pac-10,30,,,1686,1685,,,,1,1
63404,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,265,Washington State,fbs,Pac-10,42,,,1464,1483,68,Boise State,fbs,Big West,35,,,1628,1609,,,,1,1
63405,2000,7,regular,2000-10-07T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,277,West Virginia,fbs,Big East,28,,,1549,1554,70,Idaho,fbs,Big West,16,,,1321,1316,,,,1,1
63406,2000,8,regular,2000-10-12T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,259,Virginia Tech,fbs,Big East,48,,,2001,2025,277,West Virginia,fbs,Big East,20,,,1554,1530,,,,1,1
63419,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,57,Florida,fbs,SEC,38,,,1881,1945,2,Auburn,fbs,SEC,7,,,1721,1657,,,,1,1
63407,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2751,Wyoming,fbs,Mountain West,34,,,1159,1155,2005,Air Force,fbs,Mountain West,51,,,1542,1546,,,,1,1
63408,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,333,Alabama,fbs,SEC,45,,,1648,1762,145,Ole Miss,fbs,SEC,7,,,1683,1569,,,,1,1
63409,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,5,UAB,fbs,Conference USA,13,,,1447,1452,235,Memphis,fbs,Conference USA,9,,,1523,1518,,,,1,1
63410,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,12,Arizona,fbs,Pac-10,53,,,1701,1698,265,Washington State,fbs,Pac-10,47,,,1483,1486,,,,1,1
63411,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2050,Ball State,fbs,Mid-American,33,,,1060,1115,2199,Eastern Michigan,fbs,Mid-American,14,,,1169,1114,,,,1,1
63412,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,68,Boise State,fbs,Big West,41,,,,,331,Eastern Washington,,,23,,,,,,,,1,#N/A
63413,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,103,Boston College,fbs,Big East,20,,,1760,1766,183,Syracuse,fbs,Big East,13,,,1705,1699,,,,1,1
63414,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,25,California,fbs,Pac-10,46,,,1417,1434,26,UCLA,fbs,Pac-10,38,,,1500,1483,,,,1,1
63415,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2116,UCF,fbs,FBS Independents,34,,,,,2198,Eastern Kentucky,,,3,,,,,,,,1,#N/A
63416,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,228,Clemson,fbs,ACC,35,,,1865,1870,120,Maryland,fbs,ACC,14,,,1397,1392,,,,1,1
63417,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,36,Colorado State,fbs,Mountain West,20,,,1641,1636,2439,UNLV,fbs,Mountain West,19,,,1463,1468,,,,1,1
63418,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,151,East Carolina,fbs,Conference USA,42,,,1665,1672,349,Army,fbs,Conference USA,21,,,1221,1214,,,,1,1
63420,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,52,Florida State,fbs,ACC,63,,,2147,2167,150,Duke,fbs,ACC,14,,,1127,1107,,,,1,1
63421,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,278,Fresno State,fbs,Western Athletic,58,,,1537,1590,2440,Nevada,fbs,Western Athletic,21,,,1126,1073,,,,1,1
63422,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,61,Georgia,fbs,SEC,29,,,1798,1787,238,Vanderbilt,fbs,SEC,19,,,1368,1379,,,,1,1
63423,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,59,Georgia Tech,fbs,ACC,52,,,1711,1754,154,Wake Forest,fbs,ACC,20,,,1341,1298,,,,1,1
63424,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,62,Hawai'i,fbs,Western Athletic,30,,,1278,1300,2567,SMU,fbs,Western Athletic,15,,,1177,1155,,,,1,1
63425,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,70,Idaho,fbs,Big West,42,,,1316,1332,2032,Arkansas State,fbs,Big West,25,,,1082,1066,,,,1,1
63426,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,356,Illinois,fbs,Big Ten,31,,,1667,1712,2294,Iowa,fbs,Big Ten,0,,,1340,1295,,,,1,1
63427,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,197,Oklahoma State,fbs,Big 12,26,,,1434,1425,66,Iowa State,fbs,Big 12,33,,,1491,1500,,,,1,1
63428,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,142,Missouri,fbs,Big 12,17,,,1324,1275,2305,Kansas,fbs,Big 12,38,,,1368,1417,,,,1,1
63429,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,99,LSU,fbs,SEC,34,,,1508,1600,96,Kentucky,fbs,SEC,0,,,1488,1396,,,,1,1
63430,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2348,Louisiana Tech,fbs,FBS Independents,48,,,1181,1248,309,Louisiana,fbs,FBS Independents,14,,,967,900,,,,1,1
63431,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,97,Louisville,fbs,Conference USA,38,,,1602,1612,2132,Cincinnati,fbs,Conference USA,24,,,1381,1371,,,,1,1
63432,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,193,Miami (OH),fbs,Mid-American,24,,,1486,1497,189,Bowling Green,fbs,Mid-American,10,,,1273,1262,,,,1,1
63433,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,130,Michigan,fbs,Big Ten,58,,,1842,1970,84,Indiana,fbs,Big Ten,0,,,1472,1344,,,,1,1
63434,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2393,Middle Tennessee,fbs,FBS Independents,28,,,1184,1229,2433,UL Monroe,fbs,FBS Independents,0,,,938,893,,,,1,1
