Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes
401754592,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,,,,,,59,Georgia Tech,fbs,ACC,,,,,,,,
401761654,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,,,,,,326,Texas State,fbs,Sun Belt,,,,,,,,
401761653,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,,,,,,6,South Alabama,fbs,Sun Belt,,,,,,,,
401761652,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,,,,,,2026,App State,fbs,Sun Belt,,,,,,,,
401761651,2025,12,regular,2025-11-15T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,,,,,,276,Marshall,fbs,Sun Belt,,,,,,,,
401762510,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,,,,,,58,South Florida,fbs,American Athletic,,,,,,,,
401757174,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,,,,,,2005,Air Force,fbs,Mountain West,,,,,,,,
401757300,2025,12,regular,2025-11-15T18:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,,,,,,48,Delaware,fbs,Conference USA,,,,,,,,
401752767,2025,12,regular,2025-11-15T18:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3683,Kroger Field,96,Kentucky,fbs,SEC,,,,,,2635,Tennessee Tech,fcs,Big South-OVC,,,,,,,,
401757302,2025,12,regular,2025-11-15T19:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,,,,,,338,Kennesaw State,fbs,Conference USA,,,,,,,,
401760413,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,,,,,,23,San José State,fbs,Mountain West,,,,,,,,
401752771,2025,12,regular,2025-11-15T21:15:00.000Z,FALSE,FALSE,FALSE,FALSE,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,,,,,,166,New Mexico State,fbs,Conference USA,,,,,,,,
401760414,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,,,,,,328,Utah State,fbs,Mountain West,,,,,,,,
401752945,2025,12,regular,2025-11-16T03:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,,,,,,204,Oregon State,fbs,Pac-12,,,,,,,,
401752953,2025,12,regular,2025-11-16T03:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3820,Gesa Field,265,Washington State,fbs,Pac-12,,,,,,2348,Louisiana Tech,fbs,Conference USA,,,,,,,,
401760410,2025,12,regular,2025-11-16T03:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,,,,,,68,Boise State,fbs,Mountain West,,,,,,,,
401762864,2025,13,regular,2025-11-18T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,,,,,,2711,Western Michigan,fbs,Mid-American,,,,,,,,
401762863,2025,13,regular,2025-11-18T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,,,,,,113,Massachusetts,fbs,Mid-American,,,,,,,,
401762862,2025,13,regular,2025-11-18T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,,,,,,2006,Akron,fbs,Mid-American,,,,,,,,
401762865,2025,13,regular,2025-11-20T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,,,,,,193,Miami (OH),fbs,Mid-American,,,,,,,,
401762866,2025,13,regular,2025-11-20T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,,,,,,2117,Central Michigan,fbs,Mid-American,,,,,,,,
401761655,2025,13,regular,2025-11-21T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,,,,,,309,Louisiana,fbs,Sun Belt,,,,,,,,
401754598,2025,13,regular,2025-11-22T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,,,,,,52,Florida State,fbs,ACC,,,,,,,,
401760418,2025,13,regular,2025-11-22T03:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,,,,,,62,Hawai'i,fbs,Mountain West,,,,,,,,
401754600,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,,,,,,150,Duke,fbs,ACC,,,,,,,,
401762867,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,,,,,,2050,Ball State,fbs,Mid-American,,,,,,,,
401762515,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,,,,,,2655,Tulane,fbs,American Athletic,,,,,,,,
401762514,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3895,Rice Stadium,242,Rice,fbs,American Athletic,,,,,,249,North Texas,fbs,American Athletic,,,,,,,,
401762513,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3604,Alamodome,2636,UTSA,fbs,American Athletic,,,,,,151,East Carolina,fbs,American Athletic,,,,,,,,
401762511,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,fbs,American Athletic,,,,,,58,South Florida,fbs,American Athletic,,,,,,,,
401761660,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,,,,,,2247,Georgia State,fbs,Sun Belt,,,,,,,,
401761659,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,,,,,,2433,UL Monroe,fbs,Sun Belt,,,,,,,,
401761658,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,,,,,,2572,Southern Miss,fbs,Sun Belt,,,,,,,,
401761657,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,,,,,,295,Old Dominion,fbs,Sun Belt,,,,,,,,
401761656,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,,,,,,276,Marshall,fbs,Sun Belt,,,,,,,,
401760420,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,,,,,,23,San José State,fbs,Mountain West,,,,,,,,
401760419,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,,,,,,2440,Nevada,fbs,Mountain West,,,,,,,,
401754606,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,,,,,,48,Delaware,fbs,Conference USA,,,,,,,,
401754605,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,,,,,,231,Furman,fcs,Southern,,,,,,,,
401754603,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,,,,,,2390,Miami,fbs,ACC,,,,,,,,
401757308,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,,,,,,2534,Sam Houston,fbs,Conference USA,,,,,,,,
401757307,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,,,,,,2335,Liberty,fbs,Conference USA,,,,,,,,
401757306,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,,,,,,2623,Missouri State,fbs,Conference USA,,,,,,,,
401757175,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,,,,,,41,UConn,fbs,FBS Independents,,,,,,,,
401756960,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,,,,,,2306,Kansas State,fbs,Big 12,,,,,,,,
401756959,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,,,,,,197,Oklahoma State,fbs,Big 12,,,,,,,,
401756958,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,,,,,,2305,Kansas,fbs,Big 12,,,,,,,,
401756957,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4728,TDECU Stadium,248,Houston,fbs,Big 12,,,,,,2628,TCU,fbs,Big 12,,,,,,,,
401756956,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3726,Folsom Field,38,Colorado,fbs,Big 12,,,,,,9,Arizona State,fbs,Big 12,,,,,,,,
401756955,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,,,,,,252,BYU,fbs,Big 12,,,,,,,,
401756954,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,,,,,,239,Baylor,fbs,Big 12,,,,,,,,
401752782,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,,,,,,96,Kentucky,fbs,SEC,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401752780,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,8,Arkansas,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401752779,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,,,,,,324,Coastal Carolina,fbs,Sun Belt,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401752777,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,,,,,,98,Western Kentucky,fbs,Conference USA,,,,,,,,NIGHT: 6 - 8pm ET start
401752775,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,,,,,,2633,Tennessee,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401752908,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,,,,,,158,Nebraska,fbs,Big Ten,,,,,,,,
401752909,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,4250,Wrigley Field,77,Northwestern,fbs,Big Ten,,,,,,135,Minnesota,fbs,Big Ten,,,,,,,,
401752910,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,,,,,,264,Washington,fbs,Big Ten,,,,,,,,
401752911,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,,,,,,30,USC,fbs,Big Ten,,,,,,,,
401752912,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,,,,,,164,Rutgers,fbs,Big Ten,,,,,,,,
401752913,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,,,,,,127,Michigan State,fbs,Big Ten,,,,,,,,
401752914,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,,,,,,130,Michigan,fbs,Big Ten,,,,,,,,
401752915,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,,,,,,356,Illinois,fbs,Big Ten,,,,,,,,
401752954,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,,,,,,265,Washington State,fbs,Pac-12,,,,,,,,
401754599,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3940,Stanford Stadium,24,Stanford,fbs,ACC,,,,,,25,California,fbs,ACC,,,,,,,,
401754601,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,,,,,,221,Pittsburgh,fbs,ACC,,,,,,,,
401754602,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,,,,,,97,Louisville,fbs,ACC,,,,,,,,
401760416,2025,13,regular,2025-11-22T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,,,,,,36,Colorado State,fbs,Mountain West,,,,,,,,
401762512,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3841,Michie Stadium,349,Army,fbs,American Athletic,,,,,,202,Tulsa,fbs,American Athletic,,,,,,,,
401752778,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,,,,,,142,Missouri,fbs,SEC,,,,,,,,
401752781,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3795,Kyle Field,245,Texas A&M,fbs,SEC,,,,,,2535,Samford,fcs,Southern,,,,,,,,
401752776,2025,13,regular,2025-11-22T17:45:00.000Z,FALSE,FALSE,FALSE,FALSE,,3917,Sanford Stadium,61,Georgia,fbs,SEC,,,,,,2429,Charlotte,fbs,American Athletic,,,,,,,,
401752774,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,,,,,,2382,Mercer,fcs,Southern,,,,,,,,
401752773,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,,,,,,2197,Eastern Illinois,fcs,Big South-OVC,,,,,,,,
401757309,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,,,,,,166,New Mexico State,fbs,Conference USA,,,,,,,,
401757305,2025,13,regular,2025-11-22T20:30:00.000Z,FALSE,FALSE,TRUE,TRUE,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,,,,,,55,Jacksonville State,fbs,Conference USA,,,,,,,,
401754604,2025,13,regular,2025-11-22T20:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,,,,,,183,Syracuse,fbs,ACC,,,,,,,,
401760415,2025,13,regular,2025-11-23T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,,,,,,167,New Mexico,fbs,Mountain West,,,,,,,,
401760417,2025,13,regular,2025-11-23T03:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,,,,,,328,Utah State,fbs,Mountain West,,,,,,,,
401762868,2025,14,regular,2025-11-25T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,,,,,,189,Bowling Green,fbs,Mid-American,,,,,,,,
401762869,2025,14,regular,2025-11-25T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,,,,,,2711,Western Michigan,fbs,Mid-American,,,,,,,,
401762516,2025,14,regular,2025-11-28T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,,,,,,2426,Navy,fbs,American Athletic,,,,,,,,
401760421,2025,14,regular,2025-11-28T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,,,,,,2005,Air Force,fbs,Mountain West,,,,,,,,
401756961,2025,14,regular,2025-11-28T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,,,,,,12,Arizona,fbs,Big 12,,,,,,,,Will be played on 11/28 or 11/29
401762441,2025,14,regular,2025-11-28T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3604,Alamodome,2636,UTSA,fbs,American Athletic,,,,,,349,Army,fbs,American Athletic,,,,,,,,Will be played 11/28 or 11/29
401762870,2025,14,regular,2025-11-28T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,,,,,,195,Ohio,fbs,Mid-American,,,,,,,,
401762871,2025,14,regular,2025-11-28T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,,,,,,2309,Kent State,fbs,Mid-American,,,,,,,,
401752916,2025,14,regular,2025-11-28T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,,,,,,2294,Iowa,fbs,Big Ten,,,,,,,,
401756964,2025,14,regular,2025-11-28T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,,,,,,254,Utah,fbs,Big 12,,,,,,,,Will be played on 11/28 or 11/29
401752788,2025,14,regular,2025-11-28T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,145,Ole Miss,fbs,SEC,,,,,,,,
401760426,2025,14,regular,2025-11-28T20:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,,,,,,21,San Diego State,fbs,Mountain West,,,,,,,,
401752786,2025,14,regular,2025-11-28T20:30:00.000Z,FALSE,FALSE,TRUE,FALSE,,5348,Mercedes-Benz Stadium,59,Georgia Tech,fbs,ACC,,,,,,61,Georgia,fbs,SEC,,,,,,,,
401760422,2025,14,regular,2025-11-28T21:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,,,,,,68,Boise State,fbs,Mountain West,,,,,,,,
401752792,2025,14,regular,2025-11-29T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,245,Texas A&M,fbs,SEC,,,,,,,,
401752924,2025,14,regular,2025-11-29T00:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,,,,,,84,Indiana,fbs,Big Ten,,,,,,,,
401752919,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,,,,,,26,UCLA,fbs,Big Ten,,,,,,,,
401752920,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,,,,,,213,Penn State,fbs,Big Ten,,,,,,,,
401752922,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,,,,,,77,Northwestern,fbs,Big Ten,,,,,,,,
401752923,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,3727,Ford Field,127,Michigan State,fbs,Big Ten,,,,,,120,Maryland,fbs,Big Ten,,,,,,,,
401761663,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,,,,,,290,Georgia Southern,fbs,Sun Belt,,,,,,,,
401761664,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,,,,,,2247,Georgia State,fbs,Sun Belt,,,,,,,,
401761665,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,,,,,,2433,UL Monroe,fbs,Sun Belt,,,,,,,,
401752789,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,,,,,,99,LSU,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401760424,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,,,,,,2751,Wyoming,fbs,Mountain West,,,,,,,,
401757311,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,,,,,,2229,Florida International,fbs,Conference USA,,,,,,,,
401761662,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,,,,,,256,James Madison,fbs,Sun Belt,,,,,,,,
401756966,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,,,,,,66,Iowa State,fbs,Big 12,,,,,,,,
401756962,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,fbs,Big 12,,,,,,248,Houston,fbs,Big 12,,,,,,,,
401754608,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,,,,,,103,Boston College,fbs,ACC,,,,,,,,
401754609,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3831,California Memorial Stadium,25,California,fbs,ACC,,,,,,2567,SMU,fbs,ACC,,,,,,,,
401754610,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,,,,,,154,Wake Forest,fbs,ACC,,,,,,,,
401756963,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,,,,,,2116,UCF,fbs,Big 12,,,,,,,,
401756965,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,,,,,,38,Colorado,fbs,Big 12,,,,,,,,
401756967,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,,,,,,2132,Cincinnati,fbs,Big 12,,,,,,,,
401756968,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,,,,,,2641,Texas Tech,fbs,Big 12,,,,,,,,
401760423,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,,,,,,278,Fresno State,fbs,Mountain West,,,,,,,,
401761661,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,,,,,,2032,Arkansas State,fbs,Sun Belt,,,,,,,,
401754611,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,,,,,,2390,Miami,fbs,ACC,,,,,,,,
401754612,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,,,,,,153,North Carolina,fbs,ACC,,,,,,,,
