Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,awayLeagueId,homeLeagueId
401545821,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3641,Blakeslee Stadium,2364,Minnesota State Mankato,ii,Northern Sun,42,7,14,14,7,,,,3066,Concordia University St Paul,ii,Northern Sun,10,3,7,0,0,,,,,#N/A,#N/A
401550236,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5841,Pete FioRito Stadium at McKinzie Field,101,Eureka College,iii,NACC,21,7,7,0,7,,,,2832,St. Norbert,iii,NACC,17,7,0,3,7,,,,,#N/A,#N/A
401545829,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,ii,Northern Sun,0,0,0,0,0,,,,134,Minnesota Duluth,ii,Northern Sun,33,6,14,3,10,,,,,#N/A,#N/A
401545802,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5872,Kirkeby-Over Stadium,2043,Augustana University (SD),ii,Northern Sun,31,7,14,7,3,,,,2817,Minnesota State Moorhead,ii,Northern Sun,27,6,0,15,6,,,,,#N/A,#N/A
401547101,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5823,Clark Field,2141,Coe College,iii,American Rivers,56,14,21,14,7,,,,6845,Nebraska Wesleyan,iii,American Rivers,6,0,0,0,6,,,,,#N/A,#N/A
401531871,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,10118,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,3,0,0,0,3,0.0005689798915,1273,1185,290,Georgia Southern,fbs,Sun Belt,40,14,9,10,7,0.9994310201,1425,1513,1.918857849,1,1
401549674,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6284,Village of Lisle-Benedictine University Sports Complex,2283,Benedictine University,iii,NACC,48,7,21,14,6,,,,2151,Concordia University Chicago,iii,NACC,14,7,0,7,0,,,,,#N/A,#N/A
401546009,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6059,Sanchez Family Stadium,2424,New Mexico Highlands,ii,Rocky Mountain,7,0,0,0,7,,,,613,South Dakota Mines,ii,Rocky Mountain,42,7,14,14,7,,,,,#N/A,#N/A
401549640,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5897,Francis Field (MO),143,Washington University (St. Louis),iii,CCIW,38,14,10,14,0,,,,2106,Carthage,iii,CCIW,7,0,7,0,0,,,,,#N/A,#N/A
401550169,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6122,Public Schools Stadium,375,St. Scholastica,iii,Minnesota,16,3,0,0,13,,,,2152,Concordia Moorhead,iii,Minnesota,49,0,28,14,7,,,,,#N/A,#N/A
401547034,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3705,Earl Kitchings Stadium,2206,Edward Waters,ii,SIAC,44,10,14,13,7,,,,60,Morehouse College,ii,SIAC,13,0,0,13,0,,,,,#N/A,#N/A
401549684,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6110,Sam Greeley Field,2524,Rockford,iii,NACC,20,7,0,7,6,,,,6353,Lakeland,iii,NACC,41,7,14,10,10,,,,,#N/A,#N/A
401540700,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3885,Harvey Randall Wickes Memorial Stadium,129,Saginaw Valley State,ii,GLIAC,10,0,3,0,7,,,,2292,Indianapolis,ii,Great Lakes,35,7,21,7,0,,,,,#N/A,#N/A
401541941,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5942,Francis G. Welch Stadium,2214,Emporia State University,ii,Mid America,38,17,7,7,7,,,,2122,Central Oklahoma,ii,Mid America,27,7,7,0,13,,,,,#N/A,#N/A
401549625,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6113,Leckonby Stadium,2779,St. Lawrence,iii,Liberty League,28,7,21,0,0,,,,293,Castleton,iii,ECFC,0,0,0,0,0,,,,,#N/A,#N/A
401550456,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,,,101161,LYONCOLL,,,30,10,6,14,0,,,,433,Westminster College (MO),iii,Upper Midwest,7,0,7,0,0,,,,,#N/A,#N/A
401550232,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5827,Tomasini Stadium,409,Concordia-Wisconsin,iii,NACC,41,6,7,14,14,,,,2741,Wisconsin-Lutheran,iii,NACC,0,0,0,0,0,,,,,#N/A,#N/A
401549761,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6118,Birkelbach Field,2588,Southwestern University,iii,Southern Athletic,43,21,5,3,14,,,,3,Birmingham-Southern,iii,Southern Athletic,20,6,7,0,7,,,,,#N/A,#N/A
401550185,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5813,Klein Field at Manitou,133,St. Olaf,iii,Minnesota,38,7,15,7,9,,,,2359,Macalester,iii,Minnesota,13,7,6,0,0,,,,,#N/A,#N/A
401541075,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7079,Laird Stadium,2101,Carleton,iii,Minnesota,31,7,10,7,7,,,,162,Hamline University,iii,Minnesota,27,6,0,14,7,,,,,#N/A,#N/A
401544928,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4747,Abbott Memorial Alumni Stadium,2657,Tuskegee,ii,SIAC,28,7,7,0,0,,,,2323,Lane College,ii,SIAC,22,0,0,14,0,,,,,#N/A,#N/A
401550021,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6095,Sabine Field at Haynes Family Stadium,2467,Norwich,iii,NEWMAC,17,0,7,7,3,,,,2749,Worcester Polytechnic Institute,iii,NEWMAC,38,7,10,14,7,,,,,#N/A,#N/A
401549692,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3723,QU Stadium,2825,Quincy,ii,Great Lakes,45,0,14,14,17,,,,128,Northern Michigan,ii,GLIAC,27,0,10,3,14,,,,,#N/A,#N/A
401550154,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5893,Hollingsworth Field,2968,Gustavus Adolphus,iii,Minnesota,31,0,10,8,13,,,,124,Augsburg,iii,Minnesota,33,14,0,7,12,,,,,#N/A,#N/A
401549707,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6033,Carl Smith Stadium,2842,UVA Wise,ii,South Atlantic,17,3,7,0,7,,,,2336,Limestone,ii,South Atlantic,38,7,21,3,7,,,,,#N/A,#N/A
401547215,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5815,Schneider Stadium,32,Carroll University (WI),iii,CCIW,70,21,21,14,14,,,,306,Illinois Wesleyan,iii,CCIW,23,0,3,20,0,,,,,#N/A,#N/A
401541931,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6034,Yager Stadium at Moore Bowl,2687,Washburn,ii,Mid America,28,7,7,7,7,,,,2118,Central Missouri,ii,Mid America,58,12,22,14,10,,,,,#N/A,#N/A
401547109,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5836,Chalmers Field,49,Dubuque,iii,American Rivers,35,7,0,21,7,,,,263,Loras College,iii,American Rivers,23,0,3,7,13,,,,,#N/A,#N/A
401547093,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5923,Legacy Field in Carlson Stadium,67,Luther,iii,American Rivers,16,0,10,0,6,,,,2964,Central College,iii,American Rivers,41,21,0,3,17,,,,,#N/A,#N/A
401547131,2023,4,regular,2023-09-23T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3635,Bill Buxton Stadium,2564,Simpson College (IA),iii,American Rivers,0,0,0,0,0,,,,2685,Wartburg,iii,American Rivers,63,0,28,28,7,,,,,#N/A,#N/A
401540472,2023,4,regular,2023-09-23T18:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3704,E. J. Whitmire Stadium,2717,Western Carolina,fcs,Southern,77,21,21,14,21,0.9989683146,,,2127,Charleston Southern,fcs,Big South-OVC,21,0,7,7,7,0.00103168538,,,2.082986086,8,8
401545968,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3859,Offutt Field,611,Seton Hill,ii,Pennsylvania State Athletic,14,7,0,0,7,,,,215,Slippery Rock,ii,Pennsylvania State Athletic,35,7,21,7,0,,,,,#N/A,#N/A
401541961,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6054,Fred G. Hughes Stadium,2403,Missouri Southern State,ii,Mid America,42,7,7,21,7,,,,196,Northeastern State,ii,Mid America,0,0,0,0,0,,,,,#N/A,#N/A
401540157,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3902,Eddie Robinson Stadium,2755,Grambling,fcs,SWAC,35,7,7,7,14,,,,2640,Texas Southern,fcs,SWAC,23,0,7,10,6,,,,,8,8
401540499,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3777,Joe Walton Stadium,2523,Robert Morris,fcs,Big South-OVC,46,28,5,13,0,,,,2355,Virginia University Of Lynchburg,,,0,0,0,0,0,,,,1.438067615,8,#N/A
401539995,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,3812,Lucas Oil Stadium,2428,North Carolina Central,fcs,MEAC,45,14,7,14,10,0.9989078139,,,2400,Mississippi Valley State,fcs,SWAC,3,0,3,0,0,0.001092186086,,,2.809597638,8,8
401540222,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3878,Plaster Sports Complex,2623,Missouri State,fcs,MVFC,59,14,24,14,7,0.9989687708,,,3101,Utah Tech,fcs,UAC,14,7,7,0,0,0.00103122915,,,3.313701538,8,8
401545813,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3638,MDU Resources Community Bowl,559,University of Mary,ii,Northern Sun,10,3,7,0,0,,,,132,Bemidji State,ii,Northern Sun,41,14,6,14,7,,,,,#N/A,#N/A
401550408,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6081,Harper Davis Field,2398,Millsaps,iii,Southern Athletic,42,14,0,7,21,,,,418,Hendrix College,iii,Southern Athletic,53,27,13,6,7,,,,,#N/A,#N/A
401541974,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6067,Carnie Smith Stadium,90,Pittsburg St,ii,Mid America,33,3,0,9,21,,,,2438,Nebraska-Kearney,ii,Mid America,14,0,7,0,7,,,,,#N/A,#N/A
401551140,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5220,Garrison Stadium,2804,Chowan,ii,Gulf South,3,0,3,0,0,,,,490,Benedict College,ii,SIAC,31,6,22,0,3,,,,,#N/A,#N/A
401540390,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,Big South-OVC,31,7,7,0,17,0.1689830055,,,2377,McNeese,fcs,Southland,28,14,14,0,0,0.8310169945,,,10.87319131,8,8
401551512,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5637,Vendetti Field,2884,Nichols College,iii,Commonwealth Coast,52,21,13,15,3,,,,173,Hartwick,iii,Empire 8,3,0,3,0,0,,,,,#N/A,#N/A
401550347,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6116,Shentel Stadium,2828,Shenandoah,iii,Old Dominion,48,28,14,6,0,,,,246,Juniata College,iii,Landmark Conference,7,0,0,0,7,,,,,#N/A,#N/A
401545975,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5882,Ralph Stocker Stadium,11,Colorado Mesa,ii,Rocky Mountain,23,7,7,0,9,,,,2069,Black Hills State,ii,Rocky Mountain,25,10,6,3,6,,,,,#N/A,#N/A
401550043,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5839,Langhorst Field,72,Elmhurst,iii,CCIW,6,0,0,0,6,,,,3071,North Central College,iii,CCIW,59,28,21,7,3,,,,,#N/A,#N/A
401540583,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3925,Seibert Stadium,2535,Samford,fcs,Southern,24,3,14,7,0,0.08206507347,,,236,Chattanooga,fcs,Southern,47,13,21,3,10,0.9179349265,,,3.030951905,8,8
401547041,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,7522,Glynn County Stadium,2013,Albany State GA,ii,SIAC,15,3,6,0,6,,,,2542,Savannah St,ii,SIAC,12,3,0,3,6,,,,,#N/A,#N/A
401541794,2023,4,regular,2023-09-23T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3934,Southern Nazarene University Football Stadium,200,Southern Nazarene,ii,Great American,41,0,14,7,20,,,,2927,Southwestern Oklahoma State,ii,Great American,7,7,0,0,0,,,,,#N/A,#N/A
401525847,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,47233,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,38,14,0,14,10,0.9970311043,1451,1480,252,BYU,fbs,Big 12,27,7,10,3,7,0.002968895659,1565,1536,5.854327012,1,1
401520250,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,100077,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,24,3,3,11,7,0.9195733907,1954,1959,145,Ole Miss,fbs,SEC,10,7,0,3,0,0.08042660925,1672,1667,6.176830285,1,1
401520263,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,87115,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,0,7,7,14,0.7985096365,1476,1483,2348,Louisiana Tech,fbs,Conference USA,14,0,7,0,7,0.2014903635,1218,1211,5.332940908,1,1
401525509,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,17234,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,7,0,7,0,0,0.0006778949474,1194,1139,2390,Miami,fbs,ACC,41,7,17,14,3,0.9993221051,1529,1584,2.244964731,1,1
401540073,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3721,Fisher Field,322,Lafayette,fcs,Patriot,28,7,7,7,7,0.9792885755,,,2405,Monmouth,fcs,CAA,20,3,3,8,6,0.02071142451,,,5.585031028,8,8
401520272,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,29033,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,7,0,0,0,7,0.0005594891747,1213,1168,150,Duke,fbs,ACC,41,7,20,14,0,0.9994405108,1630,1675,1.957654599,1,1
401532408,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,15812,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,62,17,17,21,7,0.9986943756,1350,1350,2169,Delaware State,fcs,MEAC,20,7,6,7,0,0.001305624425,,,3.306911344,1,8
401525506,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,48294,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,56,14,28,14,0,0.9989550401,1644,1682,103,Boston College,fbs,ACC,28,0,14,7,7,0.001044959926,1335,1297,2.572067491,1,1
401532405,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,18248,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,7,0,0,0,7,0.0003073325608,1253,1195,195,Ohio,fbs,Mid-American,38,21,10,7,0,0.9996926674,1484,1542,1.279663367,1,1
401520255,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,53512,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,23,0,14,9,0,0.992529383,1606,1601,2226,Florida Atlantic,fbs,American Athletic,17,10,0,0,7,0.007470616989,1351,1356,7.510256321,1,1
401547197,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3995,Dr. John W. Winkin Sports Complex,2280,Husson,iii,Commonwealth Coast,50,6,15,15,14,,,,15,Anna Maria College,iii,ECFC,49,9,13,14,13,,,,,#N/A,#N/A
401540573,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,fcs,CAA,19,3,7,0,9,0.4675091848,,,257,Richmond,fcs,CAA,20,0,10,7,3,0.5324908152,,,6.310146571,8,8
401541104,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6119,Stagg Field,81,Springfield,iii,NEWMAC,63,7,28,14,14,,,,2557,Coast Guard,iii,NEWMAC,14,0,7,0,7,,,,,#N/A,#N/A
401524017,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,52919,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,14,7,7,0,0,0.9454828118,1780,1784,26,UCLA,fbs,Pac-12,7,0,0,0,7,0.05451718822,1682,1678,4.895739335,1,1
401524015,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,59889,3626,Autzen Stadium,2483,Oregon,fbs,Pac-12,42,13,22,7,0,0.9989656667,1734,1782,38,Colorado,fbs,Pac-12,6,0,0,0,6,0.001034333283,1300,1252,2.542426621,1,1
401531873,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,16938,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,10,0,0,7,3,0.2438473221,1358,1358,2837,East Texas A&M,fcs,Southland,9,0,0,3,6,0.7561526779,,,8.141055167,1,8
401540048,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,fcs,Patriot,21,0,0,7,14,0.001767378959,,,219,Pennsylvania,fcs,Ivy,37,7,3,20,7,0.998232621,,,3.39107113,8,8
401520261,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,70131,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,9,0,3,6,0,0.1605886371,1509,1468,120,Maryland,fbs,Big Ten,31,7,14,0,10,0.8394113629,1646,1687,2.491725445,1,1
401526835,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,8298,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,31,0,14,3,11,0.5070325111,1048,1047,167,New Mexico,fbs,Mountain West,34,14,14,0,0,0.4929674889,1108,1109,4.467690639,1,1
401525850,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,50071,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,20,7,6,0,7,0.8862969067,1457,1473,2641,Texas Tech,fbs,Big 12,13,3,0,0,10,0.1137030933,1575,1559,7.208715275,1,1
401540489,2023,4,regular,2023-09-23T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3998,Zable Stadium,2729,William & Mary,fcs,CAA,28,0,7,14,7,0.9968616212,,,311,Maine,fcs,CAA,3,0,3,0,0,0.003138378814,,,4.159679532,8,8
401552998,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6120,Growney Stadium,374,St John Fisher University,iii,Empire 8,29,7,10,0,12,,,,398,Wilkes,iii,Landmark Conference,20,17,0,3,0,,,,,#N/A,#N/A
401552468,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5808,Edward C. Swenson Athletic Complex,18,Bridgewater State,iii,MSCAC,35,0,14,14,7,,,,2843,Western Connecticut St,iii,MSCAC,28,0,14,7,7,,,,,#N/A,#N/A
401550342,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5821,Fritz B. Burns Stadium,17,Claremont-Mudd-Scripps College,iii,So. Cal.,49,7,14,14,14,,,,2094,California Lutheran University,iii,So. Cal.,28,7,7,0,14,,,,,#N/A,#N/A
401531423,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,29141,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,42,3,10,14,15,0.984402092,1279,1298,242,Rice,fbs,American Athletic,29,7,7,7,8,0.01559790797,1199,1180,7.393154487,1,1
401540227,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4765,Hillsboro Stadium,2502,Portland State,fcs,Big Sky,59,21,31,7,0,0.9989697705,,,13,Cal Poly,fcs,Big Sky,21,7,7,0,7,0.001030229526,,,2.732049648,8,8
401547008,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6078,Pioneer Field (TN),2839,Greeneville,ii,South Atlantic,35,7,14,7,7,,,,2107,Catawba,ii,South Atlantic,21,0,0,7,14,,,,,#N/A,#N/A
401552868,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5868,Ronald J. Abdow Field,2022,American International,ii,Northeast 10,14,7,0,0,7,,,,2487,Pace,ii,Northeast 10,24,3,7,7,7,,,,,#N/A,#N/A
401540045,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3979,Wagner College Stadium,2681,Wagner,fcs,NEC,30,0,10,7,13,0.153033147,,,2771,Merrimack,fcs,NEC,27,7,0,14,6,0.846966853,,,8.721318691,8,8
401540972,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3731,Frost-Kalnow Stadium,2838,Tiffin,ii,Great Midwest Athletic,55,14,14,14,13,,,,308,Ashland,ii,Great Midwest Athletic,30,7,0,16,7,,,,,#N/A,#N/A
401540260,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,2023,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,28,7,14,7,0,0.9559914765,,,149,Montana,fcs,Big Sky,14,0,14,0,0,0.04400852348,,,4.920935005,8,8
401539988,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3781,Johnny Unitas Stadium,119,Towson,fcs,CAA,14,0,7,0,7,0.2189740478,,,2450,Norfolk State,fcs,MEAC,21,7,0,14,0,0.7810259522,,,4.969663732,8,8
401541813,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3729,"Frank ""Muddy"" Waters Stadium",2273,Hillsdale,ii,Great Midwest Athletic,21,0,0,0,21,,,,2224,Findlay,ii,Great Midwest Athletic,31,7,14,7,3,,,,,#N/A,#N/A
401525846,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,59022,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,34,7,13,7,7,0.8998724594,1531,1537,197,Oklahoma State,fbs,Big 12,27,7,10,3,7,0.1001275406,1468,1462,8.225444316,1,1
401520269,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,101915,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,45,14,17,0,14,0.9973628115,1830,1883,2636,UTSA,fbs,American Athletic,14,0,0,14,0,0.002637188512,1575,1522,5.145935351,1,1
401540245,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3791,Kibbie Dome,70,Idaho,fcs,Big Sky,36,3,10,14,9,0.7884457111,,,16,Sacramento State,fcs,Big Sky,27,3,7,7,10,0.2115542889,,,8.589954421,8,8
401545995,2023,4,regular,2023-09-23T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4852,Neta and Eddie DeRose ThunderBowl,2570,CSU Pueblo,ii,Rocky Mountain,14,7,0,7,0,,,,2146,Colorado School Of Mines,ii,Rocky Mountain,55,17,7,10,21,,,,,#N/A,#N/A
401541924,2023,4,regular,2023-09-23T20:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,5783,McArthur Field,2848,Western Oregon,ii,Lone Star,7,0,0,7,0,,,,2120,Central Washington,ii,Lone Star,17,0,10,0,7,,,,,#N/A,#N/A
401545793,2023,4,regular,2023-09-23T20:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,6074,Grappone Stadium,2830,St. Anselm,ii,Northeast 10,42,6,27,6,3,,,,126086,Post University,ii,Independent DII,21,7,7,0,7,,,,,#N/A,#N/A
401549813,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5807,Brevard Memorial Stadium,2913,Brevard College,iii,USA South,37,0,7,15,7,,,,2373,Maryville College (TN),iii,USA South,35,6,3,13,7,,,,,#N/A,#N/A
401520257,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,20966,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,21,7,7,7,0,0.9928559016,1461,1505,2199,Eastern Michigan,fbs,Mid-American,0,0,0,0,0,0.007144098446,1408,1364,4.047812758,1,1
401547056,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6027,Albert J. H. Sloan - Alumni Stadium,2396,Miles College,ii,SIAC,55,14,14,13,14,,,,2805,Clark Atlanta,ii,SIAC,14,0,0,7,7,,,,,#N/A,#N/A
401531876,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,18369,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,30,14,0,3,13,0.6474127774,1541,1519,2117,Central Michigan,fbs,Mid-American,34,0,13,7,14,0.3525872226,1321,1343,6.658811182,1,1
401540467,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,716,Torero Stadium,301,San Diego,fcs,Pioneer,40,14,19,0,7,0.9721432795,,,2168,Dayton,fcs,Pioneer,25,3,7,7,8,0.0278567205,,,4.388298578,8,8
