Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex
401762482,2025,7,regular,2025-10-11T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,53,"21,14,15,3",0.9992316961,1219,1270,5,UAB,fbs,American Athletic,33,"0,14,16,3",0.0007683038712,1260,1209,2.889340031
401752869,2025,7,regular,2025-10-11T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,0,"0,0,0,0",0,1540,1459,2294,Iowa,fbs,Big Ten,37,"17,6,7,7",1,1743,1824,2.16690361
401760391,2025,7,regular,2025-10-11T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,35,"7,7,0,21",0.4866070747,1321,1337,23,San José State,fbs,Mountain West,28,"14,14,0,0",0.5133929253,1433,1417,6.881816272
401761623,2025,7,regular,2025-10-11T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,23,"6,10,7,0",0.9025331736,1182,1206,2433,UL Monroe,fbs,Sun Belt,8,"0,0,8,0",0.09746682644,1101,1077,3.966561784
401752737,2025,7,regular,2025-10-11T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3795,Kyle Field,245,Texas A&M,fbs,SEC,34,"14,7,3,10",1,1782,1808,57,Florida,fbs,SEC,17,"14,0,3,0",0,1665,1639,4.316127091
401754558,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,10,"3,7,0,0",0.01676079258,1349,1303,228,Clemson,fbs,ACC,41,"10,24,0,7",0.9832392074,1688,1734,3.623254654
401752864,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,27,"0,13,0,14",0.2298442125,1537,1534,2509,Purdue,fbs,Big Ten,20,"7,10,3,0",0.7701557875,1311,1314,7.597026542
401762485,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3604,Alamodome,2636,UTSA,fbs,American Athletic,61,"21,17,23,0",0.9894030094,1471,1588,242,Rice,fbs,American Athletic,13,"3,7,0,3",0.01059699059,1273,1156,3.224471853
401756921,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,42,"18,3,7,14",0.9723148346,1785,1835,2305,Kansas,fbs,Big 12,17,"0,17,0,0",0.02768516541,1671,1621,4.461073916
401752731,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,10,"7,3,0,0",0.4733841419,1676,1684,61,Georgia,fbs,SEC,20,"0,3,10,7",0.5266158581,2033,2025,3.719118907
401752868,2025,7,regular,2025-10-11T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,31,"7,7,7,10",0.9806348681,1865,1904,130,Michigan,fbs,Big Ten,13,"0,7,0,6",0.01936513186,1851,1812,3.745751821
401752732,2025,7,regular,2025-10-11T23:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,20,"3,7,7,3",0.9308935404,1751,1763,2579,South Carolina,fbs,SEC,10,"7,0,3,0",0.06910645962,1682,1670,5.94842285
401756916,2025,7,regular,2025-10-12T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,27,"7,10,0,7,3,0",0.191420123,1467,1473,252,BYU,fbs,Big 12,33,"14,0,0,10,3,6",0.808579877,1701,1695,6.083166514
401761627,2025,7,regular,2025-10-12T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,41,"28,3,7,3,0",0.8351411223,1579,1555,2653,Troy,fbs,Sun Belt,48,"7,10,10,14,7",0.1648588777,1447,1471,6.582113674
401760387,2025,7,regular,2025-10-12T01:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,41,"10,7,3,21",0.9987900853,1654,1667,167,New Mexico,fbs,Mountain West,25,"0,14,3,8",0.001209914684,1416,1403,5.141023063
401756922,2025,7,regular,2025-10-12T02:15:00.000Z,FALSE,TRUE,FALSE,TRUE,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,42,"7,14,14,7",0.9942936897,1680,1773,9,Arizona State,fbs,Big 12,10,"3,0,7,0",0.005706310272,1722,1629,3.272559134
401760390,2025,7,regular,2025-10-12T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,10,"0,0,0,10",0,1259,1188,21,San Diego State,fbs,Mountain West,44,"14,21,9,0",1,1463,1534,2.771020779
401760389,2025,7,regular,2025-10-12T03:59:00.000Z,FALSE,TRUE,FALSE,TRUE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,44,"10,14,3,17",0.8678674102,1280,1335,328,Utah State,fbs,Mountain West,26,"3,17,6,0",0.1321325898,1425,1370,6.96509036
401757282,2025,8,regular,2025-10-14T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,30,"3,17,0,10",0.1893833578,1426,1424,166,New Mexico State,fbs,Conference USA,27,"0,6,14,7",0.8106166422,1229,1231,7.243523952
401761628,2025,8,regular,2025-10-14T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,14,"7,0,7,0",0.351474613,1421,1410,2032,Arkansas State,fbs,Sun Belt,15,"0,3,0,12",0.648525387,1224,1235,6.007573582
401757281,2025,8,regular,2025-10-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,6,"3,3,0,0",0.08969080448,1424,1352,2229,Florida International,fbs,Conference USA,25,"6,13,6,0",0.9103091955,1216,1288,3.326277577
401757283,2025,8,regular,2025-10-15T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,38,"7,14,14,3",0.9949139357,1517,1540,48,Delaware,fbs,Conference USA,25,"0,6,6,13",0.005086064339,1491,1468,3.733978273
401757284,2025,8,regular,2025-10-15T23:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3631,BBVA Compass Stadium,2534,Sam Houston,fbs,Conference USA,17,"7,3,7,0",0.5101594925,1173,1139,2638,UTEP,fbs,Conference USA,35,"7,7,7,14",0.4898405075,1200,1234,6.415474182
401762486,2025,8,regular,2025-10-16T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,41,"10,14,7,10",0.9648906589,1540,1530,202,Tulsa,fbs,American Athletic,27,"7,7,3,10",0.03510934114,1045,1055,5.419543058
401754564,2025,8,regular,2025-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,21,"7,3,3,8",0.5463702679,1843,1832,97,Louisville,fbs,ACC,24,"14,0,3,7",0.4536297321,1735,1746,6.08489325
401752872,2025,8,regular,2025-10-18T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,24,"0,7,7,10",0.9812977314,1534,1592,158,Nebraska,fbs,Big Ten,6,"3,3,0,0",0.0187022686,1699,1641,3.714692951
401760396,2025,8,regular,2025-10-18T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,30,"7,3,14,6",0.4127255976,1370,1377,23,San José State,fbs,Mountain West,25,"3,6,10,6",0.5872744024,1417,1410,6.409682392
401754371,2025,8,regular,2025-10-18T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3831,California Memorial Stadium,25,California,fbs,ACC,21,"14,0,7,0",0.6961370707,1408,1408,153,North Carolina,fbs,ACC,18,"7,3,0,8",0.3038629293,1342,1342,5.406837206
401754566,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,18,"0,7,3,8",0.1293516457,1645,1622,59,Georgia Tech,fbs,ACC,27,"7,0,3,17",0.8706483543,1588,1611,5.815864619
401762839,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,6,"3,3,0,0",0.005095717032,1422,1329,2117,Central Michigan,fbs,Mid-American,27,"0,17,10,0",0.994904283,1110,1203,3.612529522
401754569,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,23,"6,14,0,3",0.3364564478,1303,1291,41,UConn,fbs,FBS Independents,38,"7,10,14,7",0.6635435522,1541,1553,5.787844197
401762488,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,24,"0,3,7,14",0.7129696012,1580,1588,349,Army,fbs,American Athletic,17,"0,3,7,7",0.2870303988,1552,1544,6.688072237
401762841,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,44,"7,14,7,16",1,1440,1449,2199,Eastern Michigan,fbs,Mid-American,30,"0,14,0,16",0,1213,1204,3.802469901
401756925,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4728,TDECU Stadium,248,Houston,fbs,Big 12,31,"7,14,7,3",0.6940749288,1477,1478,12,Arizona,fbs,Big 12,28,"14,0,0,14",0.3059250712,1473,1472,5.720926212
401752873,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,24,"7,0,7,10",0.9892430902,1812,1839,264,Washington,fbs,Big Ten,7,"0,7,0,0",0.01075690985,1701,1674,4.801588276
401752745,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,31,"7,10,14,0",0.9919131994,1742,1753,99,LSU,fbs,SEC,24,"3,10,8,3",0.008086800575,1763,1752,5.302299199
401756927,2025,8,regular,2025-10-18T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,42,"0,21,7,14",0.9653722644,1718,1719,239,Baylor,fbs,Big 12,36,"7,3,8,18",0.03462773561,1593,1592,5.022819945
401752744,2025,8,regular,2025-10-18T16:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,7,"0,7,0,0",0.01270246319,1670,1630,201,Oklahoma,fbs,SEC,26,"7,7,10,2",0.9872975368,1741,1781,4.715052118
401756928,2025,8,regular,2025-10-18T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,45,"14,0,21,10",0.9578840733,1555,1616,277,West Virginia,fbs,Big 12,13,"0,7,0,6",0.04211592674,1342,1281,4.458347202
401762842,2025,8,regular,2025-10-18T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,45,"7,10,21,7",0.9920244217,1551,1579,2309,Kent State,fbs,Mid-American,10,"10,0,0,0",0.007975578308,966,938,4.25096709
401762840,2025,8,regular,2025-10-18T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,21,"0,14,7,0",0.5642518997,889,910,2084,Buffalo,fbs,Mid-American,28,"3,7,10,8",0.4357481003,1377,1356,6.595531853
401761633,2025,8,regular,2025-10-18T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,14,"0,8,6,0",0,1077,1060,2653,Troy,fbs,Sun Belt,37,"10,7,10,10",1,1471,1488,5.693478892
401752874,2025,8,regular,2025-10-18T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,19,"3,10,6,0",0.9686245322,1510,1534,2509,Purdue,fbs,Big Ten,0,"0,0,0,0",0.03137546778,1314,1290,3.428001165
401762838,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,42,"14,0,14,14",0.7704926133,1028,1055,2006,Akron,fbs,Mid-American,28,"8,7,10,3",0.2295073867,1018,991,7.117811898
401761631,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,63,"14,14,21,14",0.9325857759,1643,1733,295,Old Dominion,fbs,Sun Belt,27,"20,7,0,0",0.06741422415,1554,1464,5.507113326
401761629,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,37,"14,10,10,3",0.2807023227,1360,1331,324,Coastal Carolina,fbs,Sun Belt,45,"10,7,14,14",0.7192976773,1206,1235,5.483124377
401762843,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,48,"14,7,13,14",0.9922249317,1568,1612,2459,Northern Illinois,fbs,Mid-American,21,"0,8,6,7",0.007775068283,1341,1297,3.138666629
401760392,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,24,"3,3,8,10",0.6241727471,1354,1355,2751,Wyoming,fbs,Mountain West,21,"7,0,7,7",0.3758272529,1337,1336,6.22586073
401754565,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,24,"0,7,10,7",0.5791419744,1734,1708,2567,SMU,fbs,ACC,35,"7,9,7,12",0.4208580256,1709,1735,5.469391384
401762491,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,55,"17,7,21,10",0.9809975028,1530,1648,2636,UTSA,fbs,American Athletic,17,"7,7,3,0",0.0190024972,1588,1470,4.681517914
401760393,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,56,"14,14,21,7",0.9625915289,1667,1725,2439,UNLV,fbs,Mountain West,31,"3,21,0,7",0.03740847111,1625,1567,4.723304037
401752742,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3917,Sanford Stadium,61,Georgia,fbs,SEC,43,"3,17,6,17",0.8781432509,2025,2034,145,Ole Miss,fbs,SEC,35,"7,14,14,0",0.1218567491,1971,1962,7.513435134
401752878,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,38,"7,14,14,3",0.9220895767,2022,2017,127,Michigan State,fbs,Big Ten,13,"3,7,0,3",0.07791042328,1343,1348,4.408103535
401762489,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,14,"7,0,0,7",0.0009986907244,1143,1054,218,Temple,fbs,American Athletic,49,"7,21,21,0",0.9990013093,1241,1330,3.319300156
401752877,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,0,"0,0,0,0",0.04188739881,1459,1435,194,Ohio State,fbs,Big Ten,34,"17,0,10,7",0.9581126012,2074,2098,2.691722317
401752739,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3887,Razorback Stadium,8,Arkansas,fbs,SEC,42,"3,17,7,15",0.3126192093,1610,1617,245,Texas A&M,fbs,SEC,45,"7,14,17,7",0.6873807907,1808,1801,7.050104191
401761632,2025,8,regular,2025-10-18T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,40,"7,6,3,11,7,6",0.5277658105,1582,1583,326,Texas State,fbs,Sun Belt,37,"7,10,0,10,7,3",0.4722341895,1555,1554,13.19299231
401762487,2025,8,regular,2025-10-18T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,fbs,American Athletic,31,"7,10,7,7",0.9770079255,1209,1252,235,Memphis,fbs,American Athletic,24,"7,7,3,7",0.02299207449,1723,1680,6.516770536
401756923,2025,8,regular,2025-10-18T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,26,"3,6,7,10",0.620781064,1629,1638,2641,Texas Tech,fbs,Big 12,22,"0,7,0,15",0.379218936,1835,1826,8.938142611
401752741,2025,8,regular,2025-10-18T20:15:00.000Z,FALSE,TRUE,FALSE,TRUE,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,23,"3,10,0,10",0.7101824284,1639,1638,344,Mississippi State,fbs,SEC,21,"7,0,0,14",0.2898175716,1494,1495,6.916557826
401761668,2025,8,regular,2025-10-18T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,10,"7,0,3,0",0.4602220058,1369,1333,2572,Southern Miss,fbs,Sun Belt,22,"0,13,7,2",0.5397779942,1273,1309,4.490560801
401752876,2025,8,regular,2025-10-18T22:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,10,"3,0,0,7",0.0605658181,1547,1468,2483,Oregon,fbs,Big Ten,56,"14,28,14,0",0.9394341819,1996,2075,2.865512793
401752951,2025,8,regular,2025-10-18T22:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3923,Scott Stadium,258,Virginia,fbs,ACC,22,"7,0,3,12",0.4096009433,1593,1590,265,Washington State,fbs,Pac-12,20,"7,10,3,0",0.5903990567,1361,1364,6.072820348
401752879,2025,8,regular,2025-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,20,"0,7,0,13",0.3851346672,1445,1448,120,Maryland,fbs,Big Ten,17,"0,3,7,7",0.6148653328,1576,1573,8.336534366
401752875,2025,8,regular,2025-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,25,"3,7,6,9",0.7258291841,1824,1830,213,Penn State,fbs,Big Ten,24,"7,7,7,3",0.2741708159,1996,1990,6.271060685
401760394,2025,8,regular,2025-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,19,"7,0,0,12",0.04967927188,1384,1353,62,Hawai'i,fbs,Mountain West,31,"7,7,10,7",0.9503207281,1335,1366,5.144720455
401761630,2025,8,regular,2025-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,41,"3,10,7,21",0.8035801053,1316,1335,2247,Georgia State,fbs,Sun Belt,24,"7,10,7,0",0.1964198947,1116,1097,6.504748562
401752743,2025,8,regular,2025-10-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3683,Kroger Field,96,Kentucky,fbs,SEC,13,"0,0,3,10,0",0.6674437523,1513,1533,251,Texas,fbs,SEC,16,"0,7,3,3,3",0.3325562477,1964,1944,6.72488267
401754568,2025,8,regular,2025-10-18T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,13,"7,0,0,6",0.4238635004,1422,1402,221,Pittsburgh,fbs,ACC,30,"7,10,3,10",0.5761364996,1625,1645,4.623256563
401752871,2025,8,regular,2025-10-18T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,34,"7,7,13,7",0.9810776711,2196,2193,30,USC,fbs,Big Ten,24,"10,3,11,0",0.01892232895,1904,1907,6.843850668
401762490,2025,8,regular,2025-10-18T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,48,"7,14,10,17",0.9991554618,1607,1663,2226,Florida Atlantic,fbs,American Athletic,13,"3,3,7,0",0.0008445382118,1270,1214,4.379015491
401752738,2025,8,regular,2025-10-18T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,37,"7,16,7,7",0.8085278273,1967,1991,2633,Tennessee,fbs,SEC,20,"0,7,6,7",0.1914721727,1825,1801,4.577807755
401752740,2025,8,regular,2025-10-18T23:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,17,"7,0,7,3,0,0",0.3749648631,1684,1681,142,Missouri,fbs,SEC,23,"3,7,0,7,0,6",0.6250351369,1788,1791,6.324503035
401756926,2025,8,regular,2025-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,17,"3,7,7,0",0.04260593653,1107,1071,2132,Cincinnati,fbs,Big 12,49,"7,21,0,21",0.9573940635,1558,1594,4.321065221
401756924,2025,8,regular,2025-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,24,"0,10,0,14",0.4821137488,1695,1697,254,Utah,fbs,Big 12,21,"0,7,0,14",0.5178862512,1773,1771,6.742546111
401760395,2025,8,regular,2025-10-19T01:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,24,"7,7,10,0",0.5816745758,1403,1401,2440,Nevada,fbs,Mountain West,22,"3,9,7,3",0.4183254242,1188,1190,6.379985452
401752941,2025,8,regular,2025-10-19T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,45,"3,7,21,14",0.9941145182,1237,1237,322,Lafayette,fcs,Patriot,13,"3,10,0,0",0.005885481834,,,5.187039214
401754567,2025,8,regular,2025-10-19T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3940,Stanford Stadium,24,Stanford,fbs,ACC,20,"3,10,7,0",0.637360394,1241,1271,52,Florida State,fbs,ACC,13,"0,10,0,3",0.362639606,1572,1542,5.066575309
401757285,2025,9,regular,2025-10-21T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,26,"7,7,3,9",0.1251012534,1288,1246,338,Kennesaw State,fbs,Conference USA,45,"14,10,7,14",0.8748987466,1332,1374,4.216063643
401757286,2025,9,regular,2025-10-21T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,27,"7,0,7,6,7",0.7236899137,1381,1378,98,Western Kentucky,fbs,Conference USA,28,"10,10,0,0,8",0.2763100863,1352,1355,9.03827374
401757287,2025,9,regular,2025-10-22T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3695,Delaware Stadium,48,Delaware,fbs,Conference USA,31,"7,17,7,0",0.77283746,1468,1465,2393,Middle Tennessee,fbs,Conference USA,28,"14,0,7,7",0.22716254,1181,1184,6.950549817
401757288,2025,9,regular,2025-10-23T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,17,"0,7,0,10,0",0.4637460113,1231,1225,2623,Missouri State,fbs,Conference USA,24,"7,0,10,0,7",0.5362539887,1329,1335,7.537797642
401761634,2025,9,regular,2025-10-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,31,"14,0,3,14",0.0734905079,1097,1107,6,South Alabama,fbs,Sun Belt,38,"21,7,0,10",0.9265094921,1410,1400,6.390908995
401762492,2025,9,regular,2025-10-24T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,20,"10,7,3,0",0.2041463107,1054,1028,249,North Texas,fbs,American Athletic,54,"7,10,10,27",0.7958536893,1648,1674,5.201038363
401754372,2025,9,regular,2025-10-24T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,42,"10,0,10,7,7,8",0.8125044703,1419,1430,25,California,fbs,ACC,34,"3,17,0,7,7,0",0.1874955297,1408,1397,11.99921774
401760397,2025,9,regular,2025-10-25T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,3,"3,0,0,0",0.01033131592,1190,1191,68,Boise State,fbs,Mountain West,24,"3,7,7,7",0.9896686841,1725,1724,5.885370695
401752883,2025,9,regular,2025-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,"7,0,14,7",0.9840260148,1641,1645,77,Northwestern,fbs,Big Ten,21,"3,3,7,8",0.0159739852,1534,1530,5.580519248
401762848,2025,9,regular,2025-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,21,"14,0,0,7",0.1510891616,1204,1220,195,Ohio,fbs,Mid-American,28,"7,0,7,14",0.8489108384,1612,1596,5.532686554
401762846,2025,9,regular,2025-10-25T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,24,"0,3,14,7",0.2651918828,938,945,189,Bowling Green,fbs,Mid-American,21,"7,7,7,0",0.7348081172,1329,1322,6.259468084
